id	figure_type	image_path	width	height
MermaidDiagramPipeline_sequence_2-4	Sequence diagram	MermaidDiagramPipeline_sequence_2-4.png	1561	762
MermaidDiagramPipeline_sequence_2-14	Sequence diagram	MermaidDiagramPipeline_sequence_2-14.png	1568	662
MermaidDiagramPipeline_sequence_2-12	Sequence diagram	MermaidDiagramPipeline_sequence_2-12.png	1737	1440
MermaidDiagramPipeline_sequence_1-20	Sequence diagram	MermaidDiagramPipeline_sequence_1-20.png	2298	828
MermaidDiagramPipeline_sequence_2-60	Sequence diagram	MermaidDiagramPipeline_sequence_2-60.png	2343	1083
MermaidDiagramPipeline_sequence_1-5	Sequence diagram	MermaidDiagramPipeline_sequence_1-5.png	1568	656
MermaidDiagramPipeline_sequence_2-77	Sequence diagram	MermaidDiagramPipeline_sequence_2-77.png	1553	1440
MermaidDiagramPipeline_sequence_2-111	Sequence diagram	MermaidDiagramPipeline_sequence_2-111.png	2266	1134
MermaidDiagramPipeline_sequence_1-130	Sequence diagram	MermaidDiagramPipeline_sequence_1-130.png	1568	1096
MermaidDiagramPipeline_sequence_2-2	Sequence diagram	MermaidDiagramPipeline_sequence_2-2.png	1427	1440
MermaidDiagramPipeline_sequence_2-5	Sequence diagram	MermaidDiagramPipeline_sequence_2-5.png	1680	1440
MermaidDiagramPipeline_sequence_2-129	Sequence diagram	MermaidDiagramPipeline_sequence_2-129.png	2334	1062
MermaidDiagramPipeline_sequence_2-38	Sequence diagram	MermaidDiagramPipeline_sequence_2-38.png	1568	640
MermaidDiagramPipeline_sequence_2-73	Sequence diagram	MermaidDiagramPipeline_sequence_2-73.png	2284	1272
MermaidDiagramPipeline_sequence_2-113	Sequence diagram	MermaidDiagramPipeline_sequence_2-113.png	1522	1770
MermaidDiagramPipeline_sequence_2-54	Sequence diagram	MermaidDiagramPipeline_sequence_2-54.png	1568	698
MermaidDiagramPipeline_sequence_1-17	Sequence diagram	MermaidDiagramPipeline_sequence_1-17.png	1568	694
MermaidDiagramPipeline_sequence_1-76	Sequence diagram	MermaidDiagramPipeline_sequence_1-76.png	2337	1416
MermaidDiagramPipeline_sequence_1-40	Sequence diagram	MermaidDiagramPipeline_sequence_1-40.png	1686	1440
MermaidDiagramPipeline_sequence_2-100	Sequence diagram	MermaidDiagramPipeline_sequence_2-100.png	1434	1394
MermaidDiagramPipeline_sequence_1-21	Sequence diagram	MermaidDiagramPipeline_sequence_1-21.png	2331	1389
MermaidDiagramPipeline_sequence_1-77	Sequence diagram	MermaidDiagramPipeline_sequence_1-77.png	1558	1110
MermaidDiagramPipeline_sequence_1-78	Sequence diagram	MermaidDiagramPipeline_sequence_1-78.png	2250	1194
MermaidDiagramPipeline_sequence_2-128	Sequence diagram	MermaidDiagramPipeline_sequence_2-128.png	1564	1050
MermaidDiagramPipeline_sequence_1-50	Sequence diagram	MermaidDiagramPipeline_sequence_1-50.png	2320	1458
LaTeXDiagramPipeline_natural_1-24	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-24.png	1792	1512
LaTeXDiagramPipeline_natural_1-62	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-62.png	1361	717
MermaidDiagramPipeline_natural_2-191	Natural Science Diagram	MermaidDiagramPipeline_natural_2-191.png	1568	724
MermaidDiagramPipeline_natural_2-52	Natural Science Diagram	MermaidDiagramPipeline_natural_2-52.png	1617	1986
GraphvizDiagramPipeline_natural_1-104	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-104.png	1799	1440
MermaidDiagramPipeline_natural_1-28	Natural Science Diagram	MermaidDiagramPipeline_natural_1-28.png	1568	380
MermaidDiagramPipeline_natural_0-0	Natural Science Diagram	MermaidDiagramPipeline_natural_0-0.png	822	2785
GraphvizDiagramPipeline_natural_1-61	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-61.png	1948	1683
GraphvizDiagramPipeline_natural_1-112	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-112.png	2315	1440
LaTeXDiagramPipeline_natural_1-67	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-67.png	1236	945
MermaidDiagramPipeline_natural_2-27	Natural Science Diagram	MermaidDiagramPipeline_natural_2-27.png	964	1760
MermaidDiagramPipeline_natural_1-27	Natural Science Diagram	MermaidDiagramPipeline_natural_1-27.png	613	1440
MermaidDiagramPipeline_natural_2-88	Natural Science Diagram	MermaidDiagramPipeline_natural_2-88.png	2159	1440
GraphvizDiagramPipeline_natural_2-41	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-41.png	1864	1440
MermaidDiagramPipeline_natural_1-118	Natural Science Diagram	MermaidDiagramPipeline_natural_1-118.png	2241	1374
MermaidDiagramPipeline_natural_2-181	Natural Science Diagram	MermaidDiagramPipeline_natural_2-181.png	2352	582
LaTeXDiagramPipeline_natural_2-182	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-182.png	1228	1231
MermaidDiagramPipeline_natural_1-36	Natural Science Diagram	MermaidDiagramPipeline_natural_1-36.png	1568	566
GraphvizDiagramPipeline_Natural_Science_Diagram_9-105	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_9-105.png	1686	1440
GraphvizDiagramPipeline_Natural_Science_Diagram_8-69	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-69.png	2181	1558
MermaidDiagramPipeline_natural_2-135	Natural Science Diagram	MermaidDiagramPipeline_natural_2-135.png	2352	1566
LaTeXDiagramPipeline_natural_2-129	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-129.png	1701	872
MermaidDiagramPipeline_natural_1-52	Natural Science Diagram	MermaidDiagramPipeline_natural_1-52.png	2352	960
LaTeXDiagramPipeline_natural_2-50	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-50.png	2134	838
MermaidDiagramPipeline_natural_1-191	Natural Science Diagram	MermaidDiagramPipeline_natural_1-191.png	1568	402
GraphvizDiagramPipeline_Natural_Science_Diagram_9-102	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_9-102.png	812	3600
LaTeXDiagramPipeline_natural_1-75	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-75.png	1408	1062
LaTeXDiagramPipeline_natural_1-74	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-74.png	1630	631
GraphvizDiagramPipeline_Natural_Science_Diagram_8-7	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-7.png	2400	951
GraphvizDiagramPipeline_natural_2-154	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-154.png	1026	3000
LaTeXDiagramPipeline_natural_2-187	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-187.png	1347	1153
GraphvizDiagramPipeline_natural_1-43	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-43.png	3600	933
MermaidDiagramPipeline_natural_2-60	Natural Science Diagram	MermaidDiagramPipeline_natural_2-60.png	1568	332
GraphvizDiagramPipeline_Natural_Science_Diagram_8-118	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-118.png	2248	1440
MermaidDiagramPipeline_natural_2-91	Natural Science Diagram	MermaidDiagramPipeline_natural_2-91.png	1568	328
LaTeXDiagramPipeline_natural_2-142	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-142.png	1502	1376
GraphvizDiagramPipeline_Natural_Science_Diagram_8-6	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-6.png	905	1440
GraphvizDiagramPipeline_Natural_Science_Diagram_9-139	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_9-139.png	1852	1440
GraphvizDiagramPipeline_Natural_Science_Diagram_8-137	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-137.png	2560	825
GraphvizDiagramPipeline_natural_2-135	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-135.png	2400	600
GraphvizDiagramPipeline_natural_1-34	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-34.png	763	3600
MermaidDiagramPipeline_natural_1-136	Natural Science Diagram	MermaidDiagramPipeline_natural_1-136.png	2352	531
GraphvizDiagramPipeline_Natural_Science_Diagram_9-0	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_9-0.png	3485	990
LaTeXDiagramPipeline_natural_1-142	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-142.png	1021	1948
LaTeXDiagramPipeline_natural_1-12	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-12.png	1270	779
LaTeXDiagramPipeline_natural_2-166	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-166.png	2632	599
MermaidDiagramPipeline_natural_0-6	Natural Science Diagram	MermaidDiagramPipeline_natural_0-6.png	1230	1324
GraphvizDiagramPipeline_Natural_Science_Diagram_8-134	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-134.png	2002	1440
MermaidDiagramPipeline_natural_2-158	Natural Science Diagram	MermaidDiagramPipeline_natural_2-158.png	1568	494
MermaidDiagramPipeline_natural_1-145	Natural Science Diagram	MermaidDiagramPipeline_natural_1-145.png	1314	1230
GraphvizDiagramPipeline_natural_2-149	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-149.png	2560	1341
GraphvizDiagramPipeline_natural_1-101	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-101.png	2118	1440
LaTeXDiagramPipeline_natural_1-47	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-47.png	1273	1159
LaTeXDiagramPipeline_natural_2-121	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-121.png	2329	1339
GraphvizDiagramPipeline_Natural_Science_Diagram_9-70	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_9-70.png	3600	974
LaTeXDiagramPipeline_natural_1-133	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-133.png	1511	585
MermaidDiagramPipeline_natural_2-159	Natural Science Diagram	MermaidDiagramPipeline_natural_2-159.png	1568	436
MermaidDiagramPipeline_natural_1-25	Natural Science Diagram	MermaidDiagramPipeline_natural_1-25.png	1797	2040
MermaidDiagramPipeline_natural_1-108	Natural Science Diagram	MermaidDiagramPipeline_natural_1-108.png	2352	519
GraphvizDiagramPipeline_natural_2-163	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-163.png	2560	1204
LaTeXDiagramPipeline_natural_2-16	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-16.png	1911	986
GraphvizDiagramPipeline_natural_1-25	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-25.png	2560	1071
GraphvizDiagramPipeline_natural_1-89	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-89.png	1841	1440
GraphvizDiagramPipeline_natural_2-145	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-145.png	1324	1440
GraphvizDiagramPipeline_Natural_Science_Diagram_8-13	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-13.png	992	1621
GraphvizDiagramPipeline_natural_2-147	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-147.png	2466	1233
GraphvizDiagramPipeline_natural_2-3	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-3.png	1010	2400
LaTeXDiagramPipeline_natural_1-140	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-140.png	1060	1132
MermaidDiagramPipeline_natural_2-56	Natural Science Diagram	MermaidDiagramPipeline_natural_2-56.png	1458	712
GraphvizDiagramPipeline_Natural_Science_Diagram_8-24	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-24.png	3600	800
GraphvizDiagramPipeline_natural_1-7	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-7.png	2560	788
LaTeXDiagramPipeline_natural_2-19	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-19.png	1218	367
GraphvizDiagramPipeline_Natural_Science_Diagram_9-18	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_9-18.png	3600	814
GraphvizDiagramPipeline_Natural_Science_Diagram_8-66	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-66.png	3600	768
GraphvizDiagramPipeline_Natural_Science_Diagram_8-2	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-2.png	795	1440
MermaidDiagramPipeline_natural_2-95	Natural Science Diagram	MermaidDiagramPipeline_natural_2-95.png	906	1120
LaTeXDiagramPipeline_natural_1-32	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-32.png	2376	709
MermaidDiagramPipeline_natural_1-183	Natural Science Diagram	MermaidDiagramPipeline_natural_1-183.png	1737	1986
MermaidDiagramPipeline_natural_2-120	Natural Science Diagram	MermaidDiagramPipeline_natural_2-120.png	1068	1230
LaTeXDiagramPipeline_natural_2-43	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-43.png	863	794
GraphvizDiagramPipeline_natural_1-145	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-145.png	2560	1028
MermaidDiagramPipeline_natural_2-58	Natural Science Diagram	MermaidDiagramPipeline_natural_2-58.png	1568	566
LaTeXDiagramPipeline_natural_1-156	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-156.png	1673	530
GraphvizDiagramPipeline_natural_2-141	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-141.png	2560	740
LaTeXDiagramPipeline_natural_1-31	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-31.png	1136	1727
MermaidDiagramPipeline_natural_1-112	Natural Science Diagram	MermaidDiagramPipeline_natural_1-112.png	2352	852
GraphvizDiagramPipeline_natural_2-110	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-110.png	882	1440
MermaidDiagramPipeline_natural_1-46	Natural Science Diagram	MermaidDiagramPipeline_natural_1-46.png	1568	338
MermaidDiagramPipeline_natural_2-25	Natural Science Diagram	MermaidDiagramPipeline_natural_2-25.png	1568	734
MermaidDiagramPipeline_natural_2-169	Natural Science Diagram	MermaidDiagramPipeline_natural_2-169.png	1295	1440
GraphvizDiagramPipeline_natural_1-5	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-5.png	2399	1440
GraphvizDiagramPipeline_Natural_Science_Diagram_8-101	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-101.png	1910	998
MermaidDiagramPipeline_natural_2-141	Natural Science Diagram	MermaidDiagramPipeline_natural_2-141.png	1836	1440
GraphvizDiagramPipeline_natural_1-70	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-70.png	1569	2033
MermaidDiagramPipeline_natural_1-26	Natural Science Diagram	MermaidDiagramPipeline_natural_1-26.png	1568	1016
GraphvizDiagramPipeline_Natural_Science_Diagram_8-15	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-15.png	1972	1810
GraphvizDiagramPipeline_natural_2-64	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-64.png	1101	2400
GraphvizDiagramPipeline_Natural_Science_Diagram_9-84	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_9-84.png	881	2340
MermaidDiagramPipeline_natural_2-168	Natural Science Diagram	MermaidDiagramPipeline_natural_2-168.png	2109	1374
GraphvizDiagramPipeline_Natural_Science_Diagram_8-55	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-55.png	3600	934
MermaidDiagramPipeline_natural_2-76	Natural Science Diagram	MermaidDiagramPipeline_natural_2-76.png	1568	350
MermaidDiagramPipeline_natural_1-17	Natural Science Diagram	MermaidDiagramPipeline_natural_1-17.png	1956	1662
GraphvizDiagramPipeline_Natural_Science_Diagram_9-79	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_9-79.png	3491	1033
GraphvizDiagramPipeline_natural_1-60	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-60.png	2560	1005
GraphvizDiagramPipeline_natural_2-27	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-27.png	3600	843
LaTeXDiagramPipeline_natural_1-129	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-129.png	1514	741
MermaidDiagramPipeline_natural_1-78	Natural Science Diagram	MermaidDiagramPipeline_natural_1-78.png	1128	1564
GraphvizDiagramPipeline_natural_2-101	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-101.png	2407	1440
LaTeXDiagramPipeline_natural_2-53	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-53.png	1631	773
GraphvizDiagramPipeline_Natural_Science_Diagram_8-28	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-28.png	2400	1315
GraphvizDiagramPipeline_natural_1-36	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-36.png	2560	784
MermaidDiagramPipeline_natural_1-127	Natural Science Diagram	MermaidDiagramPipeline_natural_1-127.png	2352	486
LaTeXDiagramPipeline_natural_1-0	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-0.png	1420	1015
MermaidDiagramPipeline_natural_2-84	Natural Science Diagram	MermaidDiagramPipeline_natural_2-84.png	1568	360
GraphvizDiagramPipeline_Natural_Science_Diagram_9-64	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_9-64.png	2400	1309
MermaidDiagramPipeline_natural_1-57	Natural Science Diagram	MermaidDiagramPipeline_natural_1-57.png	1568	456
MermaidDiagramPipeline_natural_2-118	Natural Science Diagram	MermaidDiagramPipeline_natural_2-118.png	1478	1324
LaTeXDiagramPipeline_natural_2-140	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-140.png	1293	837
GraphvizDiagramPipeline_Natural_Science_Diagram_8-35	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-35.png	3600	773
GraphvizDiagramPipeline_Natural_Science_Diagram_8-119	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-119.png	1247	2609
GraphvizDiagramPipeline_Natural_Science_Diagram_8-58	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-58.png	2560	789
LaTeXDiagramPipeline_natural_1-94	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-94.png	1087	625
MermaidDiagramPipeline_natural_1-124	Natural Science Diagram	MermaidDiagramPipeline_natural_1-124.png	1995	1440
GraphvizDiagramPipeline_Natural_Science_Diagram_8-100	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-100.png	2400	1129
GraphvizDiagramPipeline_natural_1-0	Natural Science Diagram	GraphvizDiagramPipeline_natural_1-0.png	2560	1113
MermaidDiagramPipeline_natural_2-22	Natural Science Diagram	MermaidDiagramPipeline_natural_2-22.png	1568	958
GraphvizDiagramPipeline_Natural_Science_Diagram_9-28	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_9-28.png	2560	1071
MermaidDiagramPipeline_natural_1-47	Natural Science Diagram	MermaidDiagramPipeline_natural_1-47.png	1789	1440
LaTeXDiagramPipeline_natural_1-4	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-4.png	1787	751
GraphvizDiagramPipeline_Natural_Science_Diagram_8-146	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-146.png	584	1440
GraphvizDiagramPipeline_Natural_Science_Diagram_8-120	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-120.png	1688	1918
MermaidDiagramPipeline_natural_2-123	Natural Science Diagram	MermaidDiagramPipeline_natural_2-123.png	1743	1986
MermaidDiagramPipeline_natural_2-171	Natural Science Diagram	MermaidDiagramPipeline_natural_2-171.png	1794	1650
LaTeXDiagramPipeline_natural_2-7	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-7.png	1378	762
MermaidDiagramPipeline_natural_2-167	Natural Science Diagram	MermaidDiagramPipeline_natural_2-167.png	2352	507
MermaidDiagramPipeline_natural_2-10	Natural Science Diagram	MermaidDiagramPipeline_natural_2-10.png	2352	885
GraphvizDiagramPipeline_Natural_Science_Diagram_9-143	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_9-143.png	1213	1440
LaTeXDiagramPipeline_natural_2-149	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-149.png	1352	1654
GraphvizDiagramPipeline_Natural_Science_Diagram_8-67	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-67.png	705	2400
MermaidDiagramPipeline_natural_1-1	Natural Science Diagram	MermaidDiagramPipeline_natural_1-1.png	2352	627
LaTeXDiagramPipeline_natural_2-125	Natural Science Diagram	LaTeXDiagramPipeline_natural_2-125.png	2249	852
GraphvizDiagramPipeline_natural_2-34	Natural Science Diagram	GraphvizDiagramPipeline_natural_2-34.png	2560	1039
GraphvizDiagramPipeline_Natural_Science_Diagram_8-93	Natural Science Diagram	GraphvizDiagramPipeline_Natural_Science_Diagram_8-93.png	2400	979
LaTeXDiagramPipeline_natural_1-111	Natural Science Diagram	LaTeXDiagramPipeline_natural_1-111.png	1094	1268
MermaidDiagramPipeline_natural_2-94	Natural Science Diagram	MermaidDiagramPipeline_natural_2-94.png	1040	872
